market,side,price,qty,total_value,fee,trade_type,time
CRV-USD,BUY,0.3947200000000000,126.0000000000000000,49.734720,0.0111900000000000,TRADE,2025-12-12T23:02:59.546Z
ONDO-USD,BUY,0.4586000000000000,108.0000000000000000,49.528800,0.0111430000000000,TRADE,2025-12-12T23:02:50.863Z
SUI-USD,BUY,1.5673000000000000,31.0000000000000000,48.586300,0.0109310000000000,TRADE,2025-12-12T23:02:50.082Z
SUI-USD,SELL,1.5636000000000000,31.0000000000000000,48.471600,0.0109060000000000,TRADE,2025-12-12T22:52:57.985Z
EDEN-USD,SELL,0.0664900000000000,750.0000000000000000,49.867500,0.0112200000000000,TRADE,2025-12-12T22:52:57.982Z
MON-USD,SELL,0.0244300000000000,2040.0000000000000000,49.837200,0.0112130000000000,TRADE,2025-12-12T22:52:57.982Z
EDEN-USD,BUY,0.0666300000000000,750.0000000000000000,49.972500,0.0112430000000000,TRADE,2025-12-12T22:52:06.223Z
MON-USD,BUY,0.0244500000000000,2040.0000000000000000,49.878000,0.0112220000000000,TRADE,2025-12-12T22:51:51.784Z
SUI-USD,BUY,1.5648000000000000,31.0000000000000000,48.508800,0.0109140000000000,TRADE,2025-12-12T22:51:29.757Z
ONDO-USD,SELL,0.4589000000000000,108.0000000000000000,49.561200,0.0111510000000000,TRADE,2025-12-12T22:44:17.562Z
CRV-USD,SELL,0.3952900000000000,126.0000000000000000,49.806540,0.0112060000000000,TRADE,2025-12-12T22:44:16.794Z
CRV-USD,BUY,0.3955900000000000,6.0000000000000000,2.373540,0.0005340000000000,TRADE,2025-12-12T22:44:07.099Z
CRV-USD,BUY,0.3951100000000000,20.0000000000000000,7.902200,0.0017770000000000,TRADE,2025-12-12T22:44:07.099Z
CRV-USD,BUY,0.3949900000000000,100.0000000000000000,39.499000,0.0088870000000000,TRADE,2025-12-12T22:44:07.099Z
ONDO-USD,BUY,0.4592000000000000,108.0000000000000000,49.593600,0.0111580000000000,TRADE,2025-12-12T22:43:41.954Z
EDEN-USD,SELL,0.0662600000000000,750.0000000000000000,49.695000,0.0111810000000000,TRADE,2025-12-12T22:35:27.042Z
CRV-USD,SELL,0.3926000000000000,127.0000000000000000,49.860200,0.0112180000000000,TRADE,2025-12-12T22:35:27.027Z
MON-USD,SELL,0.0244300000000000,2040.0000000000000000,49.837200,0.0112130000000000,TRADE,2025-12-12T22:35:27.024Z
CRV-USD,BUY,0.3927800000000000,127.0000000000000000,49.883060,0.0112230000000000,TRADE,2025-12-12T22:35:05.822Z
MON-USD,BUY,0.0244300000000000,2040.0000000000000000,49.837200,0.0112130000000000,TRADE,2025-12-12T22:34:59.049Z
EDEN-USD,BUY,0.0662900000000000,750.0000000000000000,49.717500,0.0111860000000000,TRADE,2025-12-12T22:34:38.314Z
PENDLE-USD,SELL,2.2107000000000000,22.0000000000000000,48.635400,0.0109420000000000,TRADE,2025-12-12T22:24:40.223Z
EDEN-USD,SELL,0.0659800000000000,750.0000000000000000,49.485000,0.0111340000000000,TRADE,2025-12-12T22:24:40.188Z
SUI-USD,SELL,1.5686000000000000,31.0000000000000000,48.626600,0.0109400000000000,TRADE,2025-12-12T22:24:40.173Z
CRV-USD,SELL,0.3913200000000000,127.0000000000000000,49.697640,0.0111810000000000,TRADE,2025-12-12T22:24:39.415Z
MON-USD,SELL,0.0242000000000000,2060.0000000000000000,49.852000,0.0112160000000000,TRADE,2025-12-12T22:24:39.415Z
PENDLE-USD,BUY,2.2104000000000000,22.0000000000000000,48.628800,0.0109410000000000,TRADE,2025-12-12T22:24:30.178Z
CRV-USD,BUY,0.3916100000000000,127.0000000000000000,49.734470,0.0111900000000000,TRADE,2025-12-12T22:24:29.792Z
SUI-USD,BUY,1.5684000000000000,31.0000000000000000,48.620400,0.0109390000000000,TRADE,2025-12-12T22:24:27.883Z
EDEN-USD,BUY,0.0659600000000000,750.0000000000000000,49.470000,0.0111300000000000,TRADE,2025-12-12T22:24:22.143Z
MON-USD,BUY,0.0242100000000000,2060.0000000000000000,49.872600,0.0112210000000000,TRADE,2025-12-12T22:24:22.031Z
EDEN-USD,SELL,0.0660500000000000,750.0000000000000000,49.537500,0.0111450000000000,TRADE,2025-12-12T22:19:44.475Z
CRV-USD,SELL,0.3913200000000000,127.0000000000000000,49.697640,0.0111810000000000,TRADE,2025-12-12T22:19:44.469Z
MON-USD,SELL,0.0242900000000000,2050.0000000000000000,49.794500,0.0112030000000000,TRADE,2025-12-12T22:19:44.468Z
SUI-USD,SELL,1.5664000000000000,31.0000000000000000,48.558400,0.0109250000000000,TRADE,2025-12-12T22:19:44.464Z
EDEN-USD,BUY,0.0660100000000000,750.0000000000000000,49.507500,0.0111390000000000,TRADE,2025-12-12T22:19:18.603Z
MON-USD,BUY,0.0243100000000000,2050.0000000000000000,49.835500,0.0112120000000000,TRADE,2025-12-12T22:19:14.132Z
CRV-USD,BUY,0.3907700000000000,127.0000000000000000,49.627790,0.0111660000000000,TRADE,2025-12-12T22:19:13.399Z
SUI-USD,BUY,1.5668000000000000,31.0000000000000000,48.570800,0.0109280000000000,TRADE,2025-12-12T22:18:46.284Z
CRV-USD,SELL,0.3884400000000000,128.0000000000000000,49.720320,0.0111870000000000,TRADE,2025-12-12T22:02:25.930Z
TIA-USD,SELL,0.5683000000000000,87.0000000000000000,49.442100,0.0111240000000000,TRADE,2025-12-12T22:02:25.928Z
PENDLE-USD,SELL,2.1984000000000000,22.0000000000000000,48.364800,0.0108820000000000,TRADE,2025-12-12T22:02:25.928Z
EDEN-USD,SELL,0.0657400000000000,760.0000000000000000,49.962400,0.0112410000000000,TRADE,2025-12-12T22:02:25.922Z
BERA-USD,SELL,0.7127000000000000,70.0000000000000000,49.889000,0.0112250000000000,TRADE,2025-12-12T22:02:25.906Z
BERA-USD,BUY,0.7136000000000000,70.0000000000000000,49.952000,0.0112390000000000,TRADE,2025-12-12T22:02:01.938Z
TIA-USD,BUY,0.5684000000000000,87.0000000000000000,49.450800,0.0111260000000000,TRADE,2025-12-12T22:01:45.172Z
PENDLE-USD,BUY,2.1975000000000000,22.0000000000000000,48.345000,0.0108770000000000,TRADE,2025-12-12T22:01:44.318Z
EDEN-USD,BUY,0.0657200000000000,760.0000000000000000,49.947200,0.0112380000000000,TRADE,2025-12-12T22:01:42.006Z
CRV-USD,BUY,0.3887600000000000,128.0000000000000000,49.761280,0.0111960000000000,TRADE,2025-12-12T22:01:35.020Z
EDEN-USD,SELL,0.0656100000000000,750.0000000000000000,49.207500,0.0110710000000000,TRADE,2025-12-12T21:57:44.729Z
LINEA-USD,SELL,0.0075890000000000,6500.0000000000000000,49.328500,0.0110980000000000,TRADE,2025-12-12T21:57:44.713Z
MON-USD,SELL,0.0241600000000000,2060.0000000000000000,49.769600,0.0111980000000000,TRADE,2025-12-12T21:57:44.690Z
EDEN-USD,BUY,0.0656900000000000,750.0000000000000000,49.267500,0.0110850000000000,TRADE,2025-12-12T21:56:41.267Z
LINEA-USD,BUY,0.0075960000000000,6500.0000000000000000,49.374000,0.0111090000000000,TRADE,2025-12-12T21:55:53.703Z
MON-USD,BUY,0.0241900000000000,2060.0000000000000000,49.831400,0.0112120000000000,TRADE,2025-12-12T21:54:23.466Z
MON-USD,SELL,0.0241900000000000,2060.0000000000000000,49.831400,0.0112120000000000,TRADE,2025-12-12T21:52:33.772Z
MON-USD,BUY,0.0242900000000000,2060.0000000000000000,50.037400,0.0112580000000000,TRADE,2025-12-12T21:51:42.625Z
PENDLE-USD,SELL,2.2011000000000000,22.0000000000000000,48.424200,0.0108950000000000,TRADE,2025-12-12T21:44:40.147Z
EDEN-USD,SELL,0.0658400000000000,750.0000000000000000,49.380000,0.0111100000000000,TRADE,2025-12-12T21:44:40.147Z
MON-USD,SELL,0.0241300000000000,2070.0000000000000000,49.949100,0.0112380000000000,TRADE,2025-12-12T21:44:40.147Z
CRV-USD,SELL,0.3894400000000000,128.0000000000000000,49.848320,0.0112150000000000,TRADE,2025-12-12T21:44:40.143Z
CRV-USD,BUY,0.3898200000000000,128.0000000000000000,49.896960,0.0112260000000000,TRADE,2025-12-12T21:44:00.484Z
EDEN-USD,BUY,0.0658900000000000,750.0000000000000000,49.417500,0.0111180000000000,TRADE,2025-12-12T21:43:56.721Z
PENDLE-USD,BUY,2.2022000000000000,22.0000000000000000,48.448400,0.0109000000000000,TRADE,2025-12-12T21:43:21.144Z
CRV-USD,SELL,0.3893000000000000,128.0000000000000000,49.830400,0.0112110000000000,TRADE,2025-12-12T21:42:55.755Z
PENDLE-USD,SELL,2.2011000000000000,22.0000000000000000,48.424200,0.0108950000000000,TRADE,2025-12-12T21:42:52.424Z
TIA-USD,SELL,0.5696000000000000,87.0000000000000000,49.555200,0.0111490000000000,TRADE,2025-12-12T21:42:49.069Z
EDEN-USD,SELL,0.0657300000000000,750.0000000000000000,49.297500,0.0110910000000000,TRADE,2025-12-12T21:42:45.744Z
CRV-USD,BUY,0.3895600000000000,128.0000000000000000,49.863680,0.0112190000000000,TRADE,2025-12-12T21:42:39.877Z
MON-USD,BUY,0.0241200000000000,2070.0000000000000000,49.928400,0.0112330000000000,TRADE,2025-12-12T21:42:38.954Z
PENDLE-USD,BUY,2.2014000000000000,22.0000000000000000,48.430800,0.0108960000000000,TRADE,2025-12-12T21:42:38.927Z
TIA-USD,BUY,0.5698000000000000,87.0000000000000000,49.572600,0.0111530000000000,TRADE,2025-12-12T21:42:38.924Z
EDEN-USD,BUY,0.0657700000000000,750.0000000000000000,49.327500,0.0110980000000000,TRADE,2025-12-12T21:42:38.037Z
EDEN-USD,SELL,0.0654200000000000,760.0000000000000000,49.719200,0.0111860000000000,TRADE,2025-12-12T21:26:02.661Z
PENDLE-USD,SELL,2.1981000000000000,22.0000000000000000,48.358200,0.0108800000000000,TRADE,2025-12-12T21:26:02.653Z
CRV-USD,SELL,0.3882300000000000,128.0000000000000000,49.693440,0.0111810000000000,TRADE,2025-12-12T21:26:02.642Z
MON-USD,SELL,0.0240300000000000,2070.0000000000000000,49.742100,0.0111910000000000,TRADE,2025-12-12T21:26:02.640Z
TIA-USD,SELL,0.5673000000000000,88.0000000000000000,49.922400,0.0112320000000000,TRADE,2025-12-12T21:26:01.860Z
MON-USD,BUY,0.0240700000000000,2070.0000000000000000,49.824900,0.0112100000000000,TRADE,2025-12-12T21:25:53.478Z
EDEN-USD,BUY,0.0654100000000000,760.0000000000000000,49.711600,0.0111850000000000,TRADE,2025-12-12T21:25:53.070Z
TIA-USD,BUY,0.5675000000000000,88.0000000000000000,49.940000,0.0112360000000000,TRADE,2025-12-12T21:25:44.525Z
MON-USD,SELL,0.0240400000000000,2070.0000000000000000,49.762800,0.0111960000000000,TRADE,2025-12-12T21:25:15.644Z
TIA-USD,SELL,0.5672000000000000,88.0000000000000000,49.913600,0.0112300000000000,TRADE,2025-12-12T21:25:12.301Z
EDEN-USD,SELL,0.0653500000000000,760.0000000000000000,49.666000,0.0111740000000000,TRADE,2025-12-12T21:25:08.957Z
CRV-USD,BUY,0.3886200000000000,128.0000000000000000,49.743360,0.0111920000000000,TRADE,2025-12-12T21:25:06.555Z
MON-USD,BUY,0.0240600000000000,2070.0000000000000000,49.804200,0.0112050000000000,TRADE,2025-12-12T21:25:06.531Z
PENDLE-USD,BUY,2.1990000000000000,22.0000000000000000,48.378000,0.0108850000000000,TRADE,2025-12-12T21:25:06.190Z
TIA-USD,BUY,0.5674000000000000,88.0000000000000000,49.931200,0.0112340000000000,TRADE,2025-12-12T21:25:05.640Z
EDEN-USD,BUY,0.0654000000000000,760.0000000000000000,49.704000,0.0111830000000000,TRADE,2025-12-12T21:25:05.630Z
MON-USD,SELL,0.0240900000000000,2070.0000000000000000,49.866300,0.0112190000000000,TRADE,2025-12-12T21:21:35.419Z
CRV-USD,SELL,0.3885200000000000,128.0000000000000000,49.730560,0.0111890000000000,TRADE,2025-12-12T21:21:35.391Z
STRK-USD,SELL,0.1042400000000000,480.0000000000000000,50.035200,0.0112570000000000,TRADE,2025-12-12T21:21:35.385Z
PENDLE-USD,SELL,2.1999000000000000,22.0000000000000000,48.397800,0.0108890000000000,TRADE,2025-12-12T21:21:35.384Z
MON-USD,BUY,0.0241200000000000,2070.0000000000000000,49.928400,0.0112330000000000,TRADE,2025-12-12T21:21:07.630Z
STRK-USD,BUY,0.1041900000000000,480.0000000000000000,50.011200,0.0112520000000000,TRADE,2025-12-12T21:20:32.666Z
PENDLE-USD,BUY,2.2002000000000000,22.0000000000000000,48.404400,0.0108900000000000,TRADE,2025-12-12T21:20:24.834Z
CRV-USD,BUY,0.3886900000000000,128.0000000000000000,49.752320,0.0111940000000000,TRADE,2025-12-12T21:20:08.131Z
PENDLE-USD,SELL,2.1960000000000000,22.0000000000000000,48.312000,0.0108700000000000,TRADE,2025-12-12T21:15:44.715Z
TIA-USD,SELL,0.5666000000000000,88.0000000000000000,49.860800,0.0112180000000000,TRADE,2025-12-12T21:15:44.702Z
EDEN-USD,SELL,0.0654900000000000,760.0000000000000000,49.772400,0.0111980000000000,TRADE,2025-12-12T21:15:44.699Z
CRV-USD,SELL,0.3884300000000000,128.0000000000000000,49.719040,0.0111860000000000,TRADE,2025-12-12T21:15:44.696Z
MON-USD,SELL,0.0240500000000000,2070.0000000000000000,49.783500,0.0112010000000000,TRADE,2025-12-12T21:15:43.934Z
EDEN-USD,BUY,0.0655500000000000,760.0000000000000000,49.818000,0.0112090000000000,TRADE,2025-12-12T21:15:33.106Z
CRV-USD,BUY,0.3886700000000000,128.0000000000000000,49.749760,0.0111930000000000,TRADE,2025-12-12T21:15:30.620Z
PENDLE-USD,BUY,2.1966000000000000,22.0000000000000000,48.325200,0.0108730000000000,TRADE,2025-12-12T21:13:54.482Z
MON-USD,BUY,0.0240900000000000,1570.0000000000000000,37.821300,0.0085090000000000,TRADE,2025-12-12T21:13:40.631Z
MON-USD,BUY,0.0240800000000000,500.0000000000000000,12.040000,0.0027090000000000,TRADE,2025-12-12T21:13:40.631Z
TIA-USD,BUY,0.5666000000000000,88.0000000000000000,49.860800,0.0112180000000000,TRADE,2025-12-12T21:13:20.727Z
CRV-USD,SELL,0.3885500000000000,128.0000000000000000,49.734400,0.0111900000000000,TRADE,2025-12-12T21:10:16.160Z
TIA-USD,SELL,0.5662000000000000,88.0000000000000000,49.825600,0.0112100000000000,TRADE,2025-12-12T21:10:16.152Z
MON-USD,SELL,0.0240000000000000,2080.0000000000000000,49.920000,0.0112320000000000,TRADE,2025-12-12T21:10:15.320Z
CRV-USD,BUY,0.3889500000000000,28.0000000000000000,10.890600,0.0024500000000000,TRADE,2025-12-12T21:10:00.532Z
CRV-USD,BUY,0.3888800000000000,100.0000000000000000,38.888000,0.0087490000000000,TRADE,2025-12-12T21:10:00.532Z
TIA-USD,BUY,0.5667000000000000,88.0000000000000000,49.869600,0.0112200000000000,TRADE,2025-12-12T21:09:08.139Z
MON-USD,BUY,0.0240000000000000,2080.0000000000000000,49.920000,0.0112320000000000,TRADE,2025-12-12T21:09:03.175Z
CRV-USD,SELL,0.3883300000000000,129.0000000000000000,50.094570,0.0112710000000000,TRADE,2025-12-12T21:05:05.017Z
ZRO-USD,SELL,1.4099000000000000,35.0000000000000000,49.346500,0.0111020000000000,TRADE,2025-12-12T21:05:05.016Z
PENDLE-USD,SELL,2.1965000000000000,22.0000000000000000,48.323000,0.0108720000000000,TRADE,2025-12-12T21:05:05.016Z
EDEN-USD,SELL,0.0652300000000000,760.0000000000000000,49.574800,0.0111540000000000,TRADE,2025-12-12T21:05:05.015Z
MON-USD,SELL,0.0239500000000000,2070.0000000000000000,49.576500,0.0111540000000000,TRADE,2025-12-12T21:05:05.014Z
PENDLE-USD,BUY,2.1933000000000000,22.0000000000000000,48.252600,0.0108560000000000,TRADE,2025-12-12T21:04:16.959Z
CRV-USD,BUY,0.3877300000000000,129.0000000000000000,50.017170,0.0112530000000000,TRADE,2025-12-12T21:04:14.990Z
MON-USD,BUY,0.0240000000000000,2070.0000000000000000,49.680000,0.0111780000000000,TRADE,2025-12-12T21:04:10.330Z
EDEN-USD,BUY,0.0651700000000000,760.0000000000000000,49.529200,0.0111440000000000,TRADE,2025-12-12T21:04:03.944Z
ZRO-USD,BUY,1.4076000000000000,35.0000000000000000,49.266000,0.0110840000000000,TRADE,2025-12-12T21:03:54.280Z
EDEN-USD,SELL,0.0647500000000000,770.0000000000000000,49.857500,0.0112170000000000,TRADE,2025-12-12T21:00:01.274Z
PENDLE-USD,SELL,2.1933000000000000,22.0000000000000000,48.252600,0.0108560000000000,TRADE,2025-12-12T21:00:01.273Z
MON-USD,SELL,0.0239800000000000,2080.0000000000000000,49.878400,0.0112220000000000,TRADE,2025-12-12T21:00:01.271Z
CRV-USD,SELL,0.3874400000000000,128.0000000000000000,49.592320,0.0111580000000000,TRADE,2025-12-12T21:00:01.266Z
ZRO-USD,SELL,1.4075000000000000,35.0000000000000000,49.262500,0.0110840000000000,TRADE,2025-12-12T21:00:01.265Z
EDEN-USD,BUY,0.0647600000000000,770.0000000000000000,49.865200,0.0112190000000000,TRADE,2025-12-12T20:59:34.509Z
PENDLE-USD,BUY,2.1936000000000000,22.0000000000000000,48.259200,0.0108580000000000,TRADE,2025-12-12T20:59:05.624Z
MON-USD,BUY,0.0239900000000000,2080.0000000000000000,49.899200,0.0112270000000000,TRADE,2025-12-12T20:59:04.074Z
CRV-USD,BUY,0.3875200000000000,128.0000000000000000,49.602560,0.0111600000000000,TRADE,2025-12-12T20:58:54.728Z
ZRO-USD,BUY,1.4097000000000000,35.0000000000000000,49.339500,0.0111010000000000,TRADE,2025-12-12T20:57:41.939Z
EDEN-USD,SELL,0.0645900000000000,770.0000000000000000,49.734300,0.0111900000000000,TRADE,2025-12-12T20:47:07.904Z
CRV-USD,SELL,0.3873800000000000,129.0000000000000000,49.972020,0.0112430000000000,TRADE,2025-12-12T20:47:07.894Z
MON-USD,SELL,0.0240500000000000,2070.0000000000000000,49.783500,0.0112010000000000,TRADE,2025-12-12T20:47:07.889Z
AERO-USD,SELL,0.6055900000000000,82.0000000000000000,49.658380,0.0111730000000000,TRADE,2025-12-12T20:47:07.885Z
PENDLE-USD,SELL,2.1930000000000000,22.0000000000000000,48.246000,0.0108550000000000,TRADE,2025-12-12T20:47:07.879Z
MON-USD,BUY,0.0240900000000000,2070.0000000000000000,49.866300,0.0112190000000000,TRADE,2025-12-12T20:46:18.543Z
CRV-USD,BUY,0.3875700000000000,129.0000000000000000,49.996530,0.0112490000000000,TRADE,2025-12-12T20:45:39.134Z
EDEN-USD,BUY,0.0646800000000000,770.0000000000000000,49.803600,0.0112050000000000,TRADE,2025-12-12T20:45:37.558Z
PENDLE-USD,BUY,2.1927000000000000,22.0000000000000000,48.239400,0.0108530000000000,TRADE,2025-12-12T20:45:37.429Z
AERO-USD,BUY,0.6060600000000000,82.0000000000000000,49.696920,0.0111810000000000,TRADE,2025-12-12T20:45:37.286Z
MON-USD,SELL,0.0240500000000000,2070.0000000000000000,49.783500,0.0112010000000000,TRADE,2025-12-12T20:35:06.246Z
AERO-USD,SELL,0.6046200000000000,82.0000000000000000,49.578840,0.0111550000000000,TRADE,2025-12-12T20:35:06.234Z
EDEN-USD,SELL,0.0645100000000000,770.0000000000000000,49.672700,0.0111760000000000,TRADE,2025-12-12T20:35:05.457Z
MON-USD,BUY,0.0240800000000000,2070.0000000000000000,49.845600,0.0112150000000000,TRADE,2025-12-12T20:34:50.731Z
EDEN-USD,BUY,0.0646500000000000,770.0000000000000000,49.780500,0.0112000000000000,TRADE,2025-12-12T20:34:34.712Z
AERO-USD,BUY,0.6050000000000000,82.0000000000000000,49.610000,0.0111620000000000,TRADE,2025-12-12T20:34:27.073Z
MON-USD,SELL,0.0240400000000000,2070.0000000000000000,49.762800,0.0111960000000000,TRADE,2025-12-12T20:28:57.459Z
PENDLE-USD,SELL,2.1889000000000000,22.0000000000000000,48.155800,0.0108350000000000,TRADE,2025-12-12T20:28:57.429Z
LINEA-USD,SELL,0.0075400000000000,6600.0000000000000000,49.764000,0.0111960000000000,TRADE,2025-12-12T20:28:57.426Z
AERO-USD,SELL,0.6044200000000000,82.0000000000000000,49.562440,0.0111510000000000,TRADE,2025-12-12T20:28:56.634Z
LINEA-USD,BUY,0.0075470000000000,6600.0000000000000000,49.810200,0.0112070000000000,TRADE,2025-12-12T20:28:48.072Z
AERO-USD,BUY,0.6048000000000000,82.0000000000000000,49.593600,0.0111580000000000,TRADE,2025-12-12T20:28:38.727Z
MON-USD,BUY,0.0240600000000000,2070.0000000000000000,49.804200,0.0112050000000000,TRADE,2025-12-12T20:28:37.721Z
PENDLE-USD,BUY,2.1894000000000000,22.0000000000000000,48.166800,0.0108370000000000,TRADE,2025-12-12T20:28:37.597Z
PENDLE-USD,SELL,2.1874000000000000,22.0000000000000000,48.122800,0.0108270000000000,TRADE,2025-12-12T20:25:13.972Z
MON-USD,SELL,0.0240100000000000,2070.0000000000000000,49.700700,0.0111820000000000,TRADE,2025-12-12T20:25:13.969Z
AERO-USD,SELL,0.6048000000000000,82.0000000000000000,49.593600,0.0111580000000000,TRADE,2025-12-12T20:25:13.963Z
LINEA-USD,SELL,0.0075410000000000,6600.0000000000000000,49.770600,0.0111980000000000,TRADE,2025-12-12T20:25:13.962Z
PENDLE-USD,BUY,2.1891000000000000,22.0000000000000000,48.160200,0.0108360000000000,TRADE,2025-12-12T20:24:55.025Z
LINEA-USD,BUY,0.0075510000000000,6600.0000000000000000,49.836600,0.0112130000000000,TRADE,2025-12-12T20:24:53.855Z
AERO-USD,BUY,0.6054500000000000,82.0000000000000000,49.646900,0.0111700000000000,TRADE,2025-12-12T20:24:49.210Z
MON-USD,BUY,0.0240400000000000,2070.0000000000000000,49.762800,0.0111960000000000,TRADE,2025-12-12T20:24:36.579Z
PENDLE-USD,SELL,2.1843000000000000,22.0000000000000000,48.054600,0.0108120000000000,TRADE,2025-12-12T20:16:13.701Z
AERO-USD,SELL,0.6072500000000000,82.0000000000000000,49.794500,0.0112030000000000,TRADE,2025-12-12T20:16:13.694Z
EDEN-USD,SELL,0.0649900000000000,760.0000000000000000,49.392400,0.0111130000000000,TRADE,2025-12-12T20:16:13.687Z
MON-USD,SELL,0.0240000000000000,2080.0000000000000000,49.920000,0.0112320000000000,TRADE,2025-12-12T20:16:13.685Z
ZRO-USD,SELL,1.4082000000000000,35.0000000000000000,49.287000,0.0110890000000000,TRADE,2025-12-12T20:16:13.682Z
EDEN-USD,BUY,0.0649300000000000,760.0000000000000000,49.346800,0.0111030000000000,TRADE,2025-12-12T20:15:42.143Z
ZRO-USD,BUY,1.4079000000000000,35.0000000000000000,49.276500,0.0110870000000000,TRADE,2025-12-12T20:15:40.366Z
AERO-USD,BUY,0.6067700000000000,82.0000000000000000,49.755140,0.0111940000000000,TRADE,2025-12-12T20:15:40.077Z
PENDLE-USD,BUY,2.1810000000000000,22.0000000000000000,47.982000,0.0107950000000000,TRADE,2025-12-12T20:15:27.388Z
MON-USD,BUY,0.0240100000000000,2080.0000000000000000,49.940800,0.0112360000000000,TRADE,2025-12-12T20:15:14.266Z
MON-USD,SELL,0.0240100000000000,2070.0000000000000000,49.700700,0.0111820000000000,TRADE,2025-12-12T20:07:13.561Z
PENDLE-USD,SELL,2.1834000000000000,22.0000000000000000,48.034800,0.0108070000000000,TRADE,2025-12-12T20:07:13.538Z
PENDLE-USD,BUY,2.1876000000000000,22.0000000000000000,48.127200,0.0108280000000000,TRADE,2025-12-12T20:06:36.991Z
MON-USD,BUY,0.0240600000000000,2070.0000000000000000,49.804200,0.0112050000000000,TRADE,2025-12-12T20:06:28.965Z
PENDLE-USD,SELL,2.1759000000000000,22.0000000000000000,47.869800,0.0107700000000000,TRADE,2025-12-12T19:59:34.491Z
AERO-USD,SELL,0.6069300000000000,82.0000000000000000,49.768260,0.0111970000000000,TRADE,2025-12-12T19:59:33.605Z
AERO-USD,BUY,0.6072700000000000,82.0000000000000000,49.796140,0.0112040000000000,TRADE,2025-12-12T19:59:28.826Z
PENDLE-USD,BUY,2.1762000000000000,12.0000000000000000,26.114400,0.0058750000000000,TRADE,2025-12-12T19:59:15.366Z
PENDLE-USD,BUY,2.1749000000000000,10.0000000000000000,21.749000,0.0048930000000000,TRADE,2025-12-12T19:59:15.366Z
